query_id,origin,destination,query_type,source_hotspot,target_hotspot,count
8686,115474,27854,random,-1,-1,1
8687,21997,238939,hotspot_to_hotspot,12,4,1
8688,227207,13942,hotspot_to_hotspot,14,8,1
8689,227463,238863,hotspot_to_random,14,-1,1
8690,34171,9571,random,-1,-1,1
8691,120092,93040,random,-1,-1,1
8692,262861,80597,hotspot_to_random,4,-1,1
8693,139148,238941,hotspot_to_hotspot,20,4,1
8694,56814,114203,hotspot_to_random,2,-1,1
8695,23644,138627,hotspot_to_hotspot,15,20,1
8696,186230,14370,hotspot_to_hotspot,2,8,1
8697,238940,35305,hotspot_to_hotspot,4,8,1
8698,82371,244491,random,-1,-1,1
8699,200990,112333,hotspot_to_hotspot,6,7,1
8700,250738,232687,random,-1,-1,1
8701,19795,17876,hotspot_to_hotspot,8,7,1
8702,226960,262024,hotspot_to_hotspot,14,4,1
8703,201189,192868,hotspot_to_random,6,-1,1
8704,24824,179885,hotspot_to_hotspot,8,9,1
8705,151568,126368,hotspot_to_random,1,-1,1
8706,114671,134261,hotspot_to_hotspot,11,10,1
8707,204616,110523,hotspot_to_random,1,-1,1
8708,139564,182323,hotspot_to_hotspot,20,9,1
8709,17154,257885,hotspot_to_hotspot,7,4,1
8710,187443,129931,hotspot_to_random,2,-1,1
8711,24137,29421,hotspot_to_hotspot,8,3,1
8712,118982,23943,hotspot_to_hotspot,13,15,1
8713,134875,32196,hotspot_to_random,10,-1,1
8714,12289,168019,hotspot_to_random,8,-1,1
8715,185407,119366,hotspot_to_hotspot,9,13,1
8716,41358,256402,hotspot_to_random,3,-1,1
8717,233597,52529,hotspot_to_hotspot,14,2,1
8718,17252,180021,hotspot_to_hotspot,7,9,1
8719,14386,21156,hotspot_to_random,8,-1,1
8720,173556,33122,hotspot_to_random,9,-1,1
8721,204806,53020,hotspot_to_hotspot,1,3,1
8722,207826,92518,hotspot_to_hotspot,17,18,1
8723,92468,262867,hotspot_to_hotspot,18,4,1
8724,22049,182196,hotspot_to_hotspot,12,9,1
8725,173189,138643,hotspot_to_hotspot,9,20,1
8726,207751,23086,hotspot_to_hotspot,17,12,1
8727,193701,177738,hotspot_to_hotspot,16,9,1
8728,204578,139525,hotspot_to_hotspot,1,20,1
8729,166061,189408,random,-1,-1,1
8730,138670,109174,hotspot_to_random,20,-1,1
8731,45851,186699,random,-1,-1,1
8732,174256,15330,random,-1,-1,1
8733,189687,22200,hotspot_to_hotspot,2,12,1
8734,204770,214048,hotspot_to_hotspot,1,19,1
8735,234127,134862,hotspot_to_hotspot,14,10,1
8736,228755,195888,random,-1,-1,1
8737,103107,135720,hotspot_to_hotspot,18,10,1
8738,52501,184154,hotspot_to_hotspot,2,19,1
8739,119142,135014,hotspot_to_hotspot,13,10,1
8740,204769,215196,hotspot_to_hotspot,1,5,1
8741,139177,86488,hotspot_to_random,20,-1,1
8742,17399,22271,hotspot_to_hotspot,7,12,1
8743,218746,22761,hotspot_to_hotspot,5,12,1
8744,118808,23028,hotspot_to_hotspot,13,12,1
8745,151570,112335,hotspot_to_hotspot,1,7,1
8746,223053,184213,hotspot_to_hotspot,5,19,1
8747,200553,139335,hotspot_to_hotspot,6,20,1
8748,114171,227336,hotspot_to_hotspot,11,14,1
8749,193577,112417,hotspot_to_hotspot,16,7,1
8750,138909,193344,hotspot_to_hotspot,20,16,1
8751,207773,204956,hotspot_to_hotspot,17,1,1
8752,200972,21122,hotspot_to_hotspot,6,12,1
8753,135712,208592,hotspot_to_hotspot,10,17,1
8754,227512,184299,hotspot_to_hotspot,14,19,1
8755,92456,223227,hotspot_to_hotspot,18,5,1
8756,119127,29429,hotspot_to_hotspot,13,3,1
8757,151514,173099,hotspot_to_hotspot,1,9,1
8758,107403,159684,random,-1,-1,1
8759,218771,158478,hotspot_to_random,5,-1,1
8760,114458,24828,hotspot_to_hotspot,11,15,1
8761,199823,218809,hotspot_to_hotspot,20,5,1
8762,221957,257880,hotspot_to_hotspot,5,4,1
8763,244417,25088,hotspot_to_random,4,-1,1
8764,262865,163818,hotspot_to_random,4,-1,1
8765,105767,203819,hotspot_to_hotspot,18,1,1
8766,227153,127751,hotspot_to_random,14,-1,1
8767,262842,43699,hotspot_to_random,4,-1,1
8768,139529,173670,hotspot_to_random,20,-1,1
8769,41338,201368,hotspot_to_hotspot,3,6,1
8770,232677,84135,random,-1,-1,1
8771,133099,54230,random,-1,-1,1
8772,35380,115497,hotspot_to_hotspot,7,11,1
8773,134889,124916,hotspot_to_random,10,-1,1
8774,52968,135508,hotspot_to_random,3,-1,1
8775,227500,200469,hotspot_to_hotspot,14,6,1
8776,24041,33762,hotspot_to_hotspot,8,7,1
8777,119130,22866,hotspot_to_hotspot,13,12,1
8778,201140,238924,hotspot_to_hotspot,6,4,1
8779,228231,83901,hotspot_to_random,14,-1,1
8780,185039,94428,random,-1,-1,1
8781,25117,139236,hotspot_to_hotspot,15,20,1
8782,118900,92757,hotspot_to_hotspot,13,18,1
8783,23637,5064,hotspot_to_random,15,-1,1
8784,190926,226249,hotspot_to_hotspot,16,14,1
8785,20180,85728,random,-1,-1,1
8786,204558,24829,hotspot_to_hotspot,1,8,1
8787,21172,190917,hotspot_to_hotspot,12,16,1
8788,134349,236540,hotspot_to_random,10,-1,1
8789,192347,92840,hotspot_to_hotspot,16,18,1
8790,92278,139318,hotspot_to_hotspot,18,20,1
8791,24218,92820,hotspot_to_hotspot,15,18,1
8792,114753,241957,hotspot_to_random,11,-1,1
8793,116036,200655,hotspot_to_hotspot,18,6,1
8794,218785,25146,hotspot_to_hotspot,5,15,1
8795,218719,258475,hotspot_to_random,5,-1,1
8796,207192,172947,hotspot_to_hotspot,17,9,1
8797,201220,248067,hotspot_to_random,6,-1,1
8798,193646,217539,hotspot_to_random,16,-1,1
8799,119317,163402,hotspot_to_random,13,-1,1
8800,23669,49720,hotspot_to_hotspot,8,3,1
8801,129015,81098,random,-1,-1,1
8802,179964,9383,hotspot_to_random,9,-1,1
8803,92808,37473,hotspot_to_random,18,-1,1
8804,112408,233813,hotspot_to_hotspot,7,16,1
8805,52325,182274,hotspot_to_hotspot,2,9,1
8806,118899,23871,hotspot_to_hotspot,13,15,1
8807,118535,255198,hotspot_to_random,13,-1,1
8808,23038,33772,hotspot_to_hotspot,12,7,1
8809,112055,200648,random,-1,-1,1
8810,53522,119242,hotspot_to_hotspot,3,13,1
8811,23358,227270,hotspot_to_hotspot,12,14,1
8812,135729,208552,hotspot_to_hotspot,10,17,1
8813,33782,214243,hotspot_to_random,7,-1,1
8814,139529,205230,hotspot_to_random,20,-1,1
8815,181457,201036,hotspot_to_hotspot,19,6,1
8816,204627,139681,hotspot_to_hotspot,1,20,1
8817,53193,23657,hotspot_to_hotspot,3,15,1
8818,227462,215196,hotspot_to_hotspot,14,5,1
8819,262688,22596,hotspot_to_random,4,-1,1
8820,201124,94542,hotspot_to_hotspot,6,18,1
8821,52759,134316,hotspot_to_hotspot,3,10,1
8822,80022,126982,random,-1,-1,1
8823,23197,12250,hotspot_to_hotspot,12,8,1
8824,92604,34008,hotspot_to_random,18,-1,1
8825,234557,114675,hotspot_to_hotspot,14,11,1
8826,119017,22926,hotspot_to_hotspot,13,12,1
8827,234803,25117,hotspot_to_hotspot,14,15,1
8828,234311,139179,hotspot_to_hotspot,14,20,1
8829,114593,134700,hotspot_to_hotspot,11,10,1
8830,92602,190526,hotspot_to_hotspot,18,2,1
8831,118707,139675,hotspot_to_hotspot,13,20,1
8832,226810,204578,random,-1,-1,1
8833,139087,214114,hotspot_to_hotspot,20,19,1
8834,204758,41340,hotspot_to_hotspot,17,3,1
8835,119380,188841,hotspot_to_random,13,-1,1
8836,179781,53221,hotspot_to_hotspot,9,3,1
8837,204959,227160,hotspot_to_hotspot,1,14,1
8838,115832,119293,hotspot_to_random,18,-1,1
8839,214076,134386,hotspot_to_hotspot,19,10,1
8840,201543,77737,hotspot_to_random,6,-1,1
8841,193714,207648,hotspot_to_hotspot,16,17,1
8842,114427,226982,hotspot_to_hotspot,11,14,1
8843,223063,114502,hotspot_to_hotspot,5,11,1
8844,257945,167939,hotspot_to_random,4,-1,1
8845,23690,22822,hotspot_to_hotspot,15,12,1
8846,103270,208519,hotspot_to_hotspot,18,17,1
8847,23586,21132,hotspot_to_hotspot,8,12,1
8848,170752,115282,hotspot_to_hotspot,9,11,1
8849,33810,111356,hotspot_to_random,7,-1,1
8850,214084,179939,hotspot_to_hotspot,19,9,1
8851,186344,23138,hotspot_to_hotspot,2,12,1
8852,187401,23145,hotspot_to_hotspot,2,12,1
8853,139386,23800,hotspot_to_hotspot,20,8,1
8854,139510,252152,hotspot_to_random,20,-1,1
8855,134339,22050,hotspot_to_hotspot,10,12,1
8856,193739,24802,hotspot_to_hotspot,16,15,1
8857,23042,98627,hotspot_to_random,12,-1,1
8858,190506,116032,hotspot_to_hotspot,2,18,1
8859,189736,23545,hotspot_to_hotspot,2,8,1
8860,118806,253138,hotspot_to_random,13,-1,1
8861,115483,224111,hotspot_to_random,11,-1,1
8862,22724,33859,hotspot_to_hotspot,12,7,1
8863,17112,209174,hotspot_to_random,7,-1,1
8864,184119,64128,hotspot_to_random,19,-1,1
8865,222062,189405,hotspot_to_hotspot,5,2,1
8866,184223,119310,hotspot_to_hotspot,19,13,1
8867,238950,139149,hotspot_to_hotspot,4,20,1
8868,182277,207799,hotspot_to_hotspot,9,17,1
8869,34177,88265,hotspot_to_random,8,-1,1
8870,218809,187547,hotspot_to_hotspot,5,2,1
8871,53133,115827,hotspot_to_hotspot,3,18,1
8872,182343,25028,hotspot_to_hotspot,9,15,1
8873,207487,75043,hotspot_to_random,17,-1,1
8874,200984,157348,hotspot_to_random,6,-1,1
8875,135918,257951,hotspot_to_hotspot,10,4,1
8876,259588,86545,random,-1,-1,1
8877,262857,190608,hotspot_to_hotspot,4,2,1
8878,23156,221999,hotspot_to_hotspot,12,5,1
8879,114034,119430,hotspot_to_hotspot,11,13,1
8880,151466,174257,hotspot_to_random,1,-1,1
8881,227483,22199,hotspot_to_hotspot,14,12,1
8882,138625,92405,hotspot_to_hotspot,20,18,1
8883,169352,128852,random,-1,-1,1
8884,171132,173539,random,-1,-1,1
8885,53031,208582,hotspot_to_hotspot,3,17,1
8886,114010,9446,hotspot_to_random,11,-1,1
8887,211418,217597,random,-1,-1,1
8888,189765,192103,hotspot_to_hotspot,2,16,1
8889,218934,52379,hotspot_to_hotspot,5,2,1
8890,23754,17231,hotspot_to_hotspot,8,7,1
8891,201519,207478,hotspot_to_hotspot,6,17,1
8892,193270,262074,hotspot_to_hotspot,16,4,1
8893,227195,23773,hotspot_to_hotspot,14,8,1
8894,139371,186325,hotspot_to_hotspot,20,2,1
8895,119295,132267,hotspot_to_random,13,-1,1
8896,29108,135662,hotspot_to_hotspot,3,10,1
8897,118751,21183,hotspot_to_hotspot,13,12,1
8898,112415,244796,hotspot_to_random,7,-1,1
8899,53343,23885,hotspot_to_hotspot,3,15,1
8900,227192,22011,hotspot_to_hotspot,14,12,1
8901,116093,38883,hotspot_to_random,18,-1,1
8902,115775,226451,hotspot_to_random,18,-1,1
8903,189571,92839,hotspot_to_hotspot,10,18,1
8904,23727,257949,hotspot_to_hotspot,8,4,1
8905,118659,24144,hotspot_to_hotspot,13,8,1
8906,17296,2547,hotspot_to_random,7,-1,1
8907,223132,201009,hotspot_to_hotspot,5,6,1
8908,22716,119321,hotspot_to_hotspot,12,13,1
8909,59150,207021,random,-1,-1,1
8910,207799,173700,hotspot_to_hotspot,17,9,1
8911,169628,255417,random,-1,-1,1
8912,135704,201290,hotspot_to_hotspot,10,6,1
8913,114604,187585,hotspot_to_hotspot,11,2,1
8914,138903,45897,hotspot_to_random,20,-1,1
8915,244781,114779,hotspot_to_hotspot,4,11,1
8916,123553,135310,random,-1,-1,1
8917,187513,135088,hotspot_to_hotspot,2,10,1
8918,200964,163299,hotspot_to_random,6,-1,1
8919,173528,134940,hotspot_to_hotspot,9,10,1
8920,208526,179904,hotspot_to_hotspot,17,9,1
8921,139743,138201,random,-1,-1,1
8922,234145,4376,hotspot_to_random,14,-1,1
8923,184278,262814,hotspot_to_hotspot,19,4,1
8924,22896,139032,hotspot_to_hotspot,12,20,1
8925,53321,263331,hotspot_to_hotspot,3,4,1
8926,187329,53056,hotspot_to_hotspot,2,3,1
8927,226848,23680,hotspot_to_hotspot,14,8,1
8928,92277,53277,hotspot_to_hotspot,18,3,1
8929,186311,201311,hotspot_to_random,2,-1,1
8930,17739,201216,hotspot_to_hotspot,7,6,1
8931,114263,139125,hotspot_to_hotspot,11,20,1
8932,163075,88666,hotspot_to_random,19,-1,1
8933,193688,201502,hotspot_to_hotspot,16,6,1
8934,193273,17355,hotspot_to_hotspot,16,7,1
8935,204930,112349,hotspot_to_hotspot,1,7,1
8936,218778,234202,hotspot_to_hotspot,5,14,1
8937,115059,53610,hotspot_to_hotspot,11,3,1
8938,116071,190818,hotspot_to_hotspot,18,2,1
8939,226946,103145,hotspot_to_hotspot,14,18,1
8940,106272,184363,hotspot_to_hotspot,18,19,1
8941,22989,115523,hotspot_to_hotspot,12,11,1
8942,173134,187530,hotspot_to_hotspot,9,2,1
8943,23695,104213,hotspot_to_random,8,-1,1
8944,118832,204712,hotspot_to_hotspot,13,1,1
8945,118913,25111,hotspot_to_hotspot,13,15,1
8946,201561,184342,hotspot_to_hotspot,6,19,1
8947,23456,227044,hotspot_to_hotspot,8,14,1
8948,114675,189899,hotspot_to_random,11,-1,1
8949,233693,12317,hotspot_to_hotspot,16,8,1
8950,23048,92663,hotspot_to_random,12,-1,1
8951,67273,221878,random,-1,-1,1
8952,226851,184282,hotspot_to_hotspot,14,19,1
8953,204833,223128,hotspot_to_hotspot,1,5,1
8954,179933,256007,hotspot_to_random,9,-1,1
8955,244220,211170,random,-1,-1,1
8956,119042,203851,hotspot_to_hotspot,13,1,1
8957,118887,201350,hotspot_to_hotspot,13,6,1
8958,23637,187364,hotspot_to_hotspot,8,2,1
8959,21197,52548,hotspot_to_hotspot,12,2,1
8960,259001,135796,hotspot_to_hotspot,4,10,1
8961,92594,222097,hotspot_to_hotspot,18,5,1
8962,40764,81909,random,-1,-1,1
8963,116223,62957,hotspot_to_random,18,-1,1
8964,200524,261207,hotspot_to_random,6,-1,1
8965,70372,160126,random,-1,-1,1
8966,116031,29099,hotspot_to_hotspot,18,3,1
8967,21214,184397,hotspot_to_hotspot,12,19,1
8968,180002,184173,hotspot_to_hotspot,9,19,1
8969,195068,48569,hotspot_to_random,6,-1,1
8970,118651,199824,hotspot_to_hotspot,13,20,1
8971,226942,193621,hotspot_to_hotspot,14,16,1
8972,139256,204810,hotspot_to_hotspot,20,1,1
8973,23653,53591,hotspot_to_hotspot,15,3,1
8974,215336,135083,hotspot_to_hotspot,5,10,1
8975,52372,118804,hotspot_to_hotspot,2,13,1
8976,258036,134322,hotspot_to_hotspot,4,10,1
8977,229224,33321,random,-1,-1,1
8978,134924,214187,hotspot_to_hotspot,10,19,1
8979,193892,17105,hotspot_to_hotspot,16,7,1
8980,119389,23756,hotspot_to_hotspot,13,8,1
8981,263430,204587,hotspot_to_hotspot,4,1,1
8982,114291,119274,hotspot_to_hotspot,11,13,1
8983,184256,238883,hotspot_to_hotspot,19,4,1
8984,208553,22725,hotspot_to_hotspot,17,12,1
8985,22176,134363,hotspot_to_hotspot,12,10,1
8986,119324,33913,hotspot_to_hotspot,13,7,1
8987,207862,181751,hotspot_to_random,17,-1,1
8988,200963,120436,random,-1,-1,1
8989,190158,134949,hotspot_to_hotspot,2,10,1
8990,227140,135027,hotspot_to_hotspot,14,10,1
8991,204829,165268,hotspot_to_random,1,-1,1
8992,52755,139648,hotspot_to_hotspot,3,20,1
8993,33910,184214,hotspot_to_hotspot,7,19,1
8994,255659,235487,random,-1,-1,1
8995,115802,147517,hotspot_to_random,18,-1,1
8996,23790,2519,hotspot_to_random,8,-1,1
8997,214183,234518,hotspot_to_hotspot,19,14,1
8998,134918,25336,hotspot_to_random,10,-1,1
8999,222192,53162,hotspot_to_hotspot,5,3,1
9000,193659,112417,hotspot_to_hotspot,16,7,1
9001,53520,233720,hotspot_to_hotspot,3,16,1
9002,215305,17435,hotspot_to_hotspot,5,7,1
9003,139146,168576,hotspot_to_random,20,-1,1
9004,115385,24039,hotspot_to_hotspot,11,8,1
9005,24027,184353,hotspot_to_hotspot,15,19,1
9006,22979,114217,hotspot_to_hotspot,12,11,1
9007,53231,119132,hotspot_to_hotspot,3,13,1
9008,136086,33911,hotspot_to_hotspot,10,7,1
9009,118543,208648,hotspot_to_hotspot,13,17,1
9010,118483,77363,hotspot_to_random,13,-1,1
9011,17772,53242,hotspot_to_hotspot,7,3,1
9012,235160,201269,hotspot_to_hotspot,14,6,1
9013,134491,204854,hotspot_to_hotspot,10,17,1
9014,20307,222935,hotspot_to_hotspot,12,5,1
9015,184157,227247,hotspot_to_hotspot,19,14,1
9016,25066,33864,hotspot_to_hotspot,15,7,1
9017,22017,166672,hotspot_to_random,12,-1,1
9018,139236,186104,hotspot_to_random,20,-1,1
9019,53171,190991,hotspot_to_hotspot,3,16,1
9020,115208,214252,hotspot_to_hotspot,11,19,1
9021,52379,134316,hotspot_to_hotspot,2,10,1
9022,223237,198933,hotspot_to_hotspot,5,6,1
9023,118656,177827,hotspot_to_hotspot,13,9,1
9024,258964,24802,hotspot_to_hotspot,4,15,1
9025,208557,138604,hotspot_to_hotspot,17,20,1
9026,144425,180801,random,-1,-1,1
9027,29316,62784,random,-1,-1,1
9028,135703,112419,hotspot_to_random,10,-1,1
9029,17771,6403,hotspot_to_random,7,-1,1
9030,257898,5483,hotspot_to_random,4,-1,1
9031,23117,118550,hotspot_to_hotspot,12,13,1
9032,200584,33836,hotspot_to_hotspot,6,7,1
9033,201553,116137,hotspot_to_hotspot,6,11,1
9034,76006,74742,random,-1,-1,1
9035,228283,218766,hotspot_to_hotspot,14,5,1
9036,134868,17300,hotspot_to_hotspot,10,7,1
9037,173542,105671,hotspot_to_random,9,-1,1
9038,201338,173190,hotspot_to_hotspot,6,9,1
9039,118810,162576,hotspot_to_hotspot,13,19,1
9040,14984,28661,random,-1,-1,1
9041,223239,87842,hotspot_to_random,5,-1,1
9042,112313,151966,hotspot_to_random,7,-1,1
9043,201203,23039,hotspot_to_hotspot,6,12,1
9044,17229,174547,hotspot_to_random,7,-1,1
9045,190623,110168,hotspot_to_random,2,-1,1
9046,112454,139327,hotspot_to_hotspot,7,20,1
9047,234646,222103,hotspot_to_hotspot,14,5,1
9048,23753,56811,hotspot_to_hotspot,15,2,1
9049,119438,78515,hotspot_to_random,13,-1,1
9050,204912,190611,hotspot_to_hotspot,17,2,1
9051,143674,23917,random,-1,-1,1
9052,258715,215230,hotspot_to_hotspot,4,5,1
9053,135933,235295,hotspot_to_hotspot,10,14,1
9054,118599,113979,hotspot_to_random,13,-1,1
9055,50082,211096,random,-1,-1,1
9056,139085,200607,hotspot_to_hotspot,20,6,1
9057,215225,258670,hotspot_to_random,5,-1,1
9058,22233,113971,hotspot_to_hotspot,12,11,1
9059,214175,113184,hotspot_to_hotspot,19,7,1
9060,139084,214695,hotspot_to_hotspot,20,17,1
9061,17327,222017,hotspot_to_hotspot,7,5,1
9062,32741,23047,random,-1,-1,1
9063,115844,204109,hotspot_to_hotspot,18,1,1
9064,208627,227442,hotspot_to_hotspot,17,14,1
9065,238893,22950,hotspot_to_hotspot,4,12,1
9066,204739,112444,hotspot_to_hotspot,1,7,1
9067,135970,221299,hotspot_to_random,10,-1,1
9068,227336,23065,hotspot_to_hotspot,14,12,1
9069,200740,190168,hotspot_to_hotspot,6,2,1
9070,208526,102289,hotspot_to_random,17,-1,1
9071,182299,207778,hotspot_to_hotspot,9,17,1
9072,53332,103807,hotspot_to_random,3,-1,1
9073,119323,162572,hotspot_to_hotspot,13,19,1
9074,139062,184203,hotspot_to_hotspot,20,19,1
9075,257981,23538,hotspot_to_hotspot,4,8,1
9076,222040,244798,hotspot_to_random,5,-1,1
9077,21141,139919,hotspot_to_random,12,-1,1
9078,118791,226957,hotspot_to_hotspot,13,14,1
9079,116070,112347,hotspot_to_hotspot,18,7,1
9080,180027,53088,hotspot_to_hotspot,9,3,1
9081,115210,24198,hotspot_to_hotspot,11,15,1
9082,114197,53381,hotspot_to_hotspot,11,3,1
9083,135926,20475,hotspot_to_random,10,-1,1
9084,24231,204685,hotspot_to_hotspot,8,1,1
9085,163153,48565,hotspot_to_random,19,-1,1
9086,116107,193347,hotspot_to_hotspot,18,16,1
9087,151538,92539,hotspot_to_hotspot,1,18,1
9088,262822,214132,hotspot_to_hotspot,4,19,1
9089,92819,33806,hotspot_to_hotspot,18,7,1
9090,201428,207743,hotspot_to_hotspot,6,17,1
9091,193792,242827,hotspot_to_random,16,-1,1
9092,53653,92798,hotspot_to_hotspot,3,18,1
9093,234219,173645,hotspot_to_hotspot,14,9,1
9094,201320,23533,hotspot_to_hotspot,6,8,1
9095,134995,179950,hotspot_to_hotspot,10,9,1
9096,244545,118935,hotspot_to_hotspot,4,13,1
9097,23874,22918,hotspot_to_hotspot,15,12,1
9098,145568,204038,random,-1,-1,1
9099,201122,113492,hotspot_to_random,6,-1,1
9100,115515,115689,hotspot_to_hotspot,11,18,1
9101,119200,22730,hotspot_to_hotspot,13,12,1
9102,92515,34177,hotspot_to_hotspot,18,8,1
9103,118961,213216,hotspot_to_random,13,-1,1
9104,240256,219720,random,-1,-1,1
9105,199660,204498,hotspot_to_hotspot,20,1,1
9106,222021,52546,hotspot_to_hotspot,5,2,1
9107,52579,118559,hotspot_to_hotspot,2,13,1
9108,53078,235166,hotspot_to_hotspot,3,14,1
9109,35307,113193,hotspot_to_hotspot,8,7,1
9110,118528,24212,hotspot_to_hotspot,13,8,1
9111,17371,186325,hotspot_to_hotspot,7,2,1
9112,34165,118998,hotspot_to_hotspot,8,13,1
9113,233682,109244,hotspot_to_random,16,-1,1
9114,119181,22757,hotspot_to_hotspot,13,12,1
9115,53555,138453,hotspot_to_hotspot,3,20,1
9116,227454,218746,hotspot_to_hotspot,14,5,1
9117,201344,226974,hotspot_to_hotspot,6,14,1
9118,139299,184206,hotspot_to_hotspot,20,19,1
9119,23062,114223,hotspot_to_hotspot,12,11,1
9120,234803,52554,hotspot_to_hotspot,14,2,1
9121,187523,222051,hotspot_to_hotspot,2,5,1
9122,24954,114438,hotspot_to_hotspot,15,11,1
9123,222872,53573,hotspot_to_hotspot,5,3,1
9124,24884,23862,hotspot_to_hotspot,8,15,1
9125,116017,191034,hotspot_to_hotspot,18,16,1
9126,23705,227255,hotspot_to_hotspot,15,14,1
9127,114313,172115,hotspot_to_random,11,-1,1
9128,204460,178806,hotspot_to_random,1,-1,1
9129,22869,53147,hotspot_to_hotspot,12,3,1
9130,52941,130774,hotspot_to_random,3,-1,1
9131,114173,221977,hotspot_to_hotspot,11,5,1
9132,173546,204885,hotspot_to_hotspot,9,17,1
9133,240542,222302,random,-1,-1,1
9134,192381,114825,hotspot_to_hotspot,16,11,1
9135,204852,53464,hotspot_to_hotspot,1,3,1
9136,182295,119024,hotspot_to_hotspot,9,13,1
9137,22032,218925,hotspot_to_hotspot,12,5,1
9138,204939,134220,hotspot_to_hotspot,1,10,1
9139,18214,234801,hotspot_to_random,7,-1,1
9140,187493,233662,hotspot_to_hotspot,2,16,1
9141,221894,135789,hotspot_to_hotspot,5,10,1
9142,23531,33953,hotspot_to_hotspot,8,7,1
9143,119352,214059,hotspot_to_hotspot,13,19,1
9144,200739,23948,hotspot_to_hotspot,6,15,1
9145,116118,186233,hotspot_to_hotspot,18,2,1
9146,186050,21270,hotspot_to_hotspot,9,12,1
9147,222877,243048,hotspot_to_random,5,-1,1
9148,173081,23732,hotspot_to_hotspot,9,8,1
9149,245874,160931,random,-1,-1,1
9150,162571,92752,hotspot_to_hotspot,19,18,1
9151,56432,70638,random,-1,-1,1
9152,184244,233747,hotspot_to_hotspot,19,16,1
9153,226970,204706,hotspot_to_hotspot,14,1,1
9154,258164,258872,hotspot_to_random,4,-1,1
9155,204629,238973,hotspot_to_hotspot,1,4,1
9156,56227,115148,random,-1,-1,1
9157,110801,92030,random,-1,-1,1
9158,24874,207727,hotspot_to_hotspot,15,17,1
9159,115972,203836,hotspot_to_hotspot,18,1,1
9160,163077,201434,hotspot_to_hotspot,19,6,1
9161,201323,12279,hotspot_to_hotspot,6,8,1
9162,107047,170058,random,-1,-1,1
9163,207698,189408,hotspot_to_hotspot,17,2,1
9164,118528,214930,hotspot_to_hotspot,13,1,1
9165,34381,121265,hotspot_to_random,8,-1,1
9166,151530,114550,hotspot_to_hotspot,1,11,1
9167,135719,170241,hotspot_to_random,10,-1,1
9168,33903,13984,hotspot_to_hotspot,7,15,1
9169,193670,173182,hotspot_to_hotspot,16,9,1
9170,119076,173578,hotspot_to_hotspot,13,9,1
9171,189738,119238,hotspot_to_hotspot,2,13,1
9172,198811,57755,hotspot_to_random,6,-1,1
9173,228242,172966,hotspot_to_hotspot,14,9,1
9174,151544,212150,hotspot_to_random,1,-1,1
9175,114249,56626,hotspot_to_hotspot,11,2,1
9176,24182,193733,hotspot_to_hotspot,15,16,1
9177,207637,204813,hotspot_to_hotspot,17,1,1
9178,116124,190123,hotspot_to_hotspot,18,2,1
9179,204716,173058,hotspot_to_hotspot,1,9,1
9180,214027,23771,hotspot_to_hotspot,19,8,1
9181,138920,258728,hotspot_to_hotspot,20,4,1
9182,135768,118904,hotspot_to_hotspot,10,13,1
9183,52529,183659,hotspot_to_random,2,-1,1
9184,162877,238884,hotspot_to_hotspot,19,4,1
9185,186322,42897,hotspot_to_random,2,-1,1
9186,180025,119281,hotspot_to_hotspot,9,13,1
9187,186224,221987,hotspot_to_hotspot,2,5,1
9188,23671,20319,hotspot_to_hotspot,8,12,1
9189,199681,23691,hotspot_to_hotspot,20,15,1
9190,56638,185285,hotspot_to_hotspot,3,9,1
9191,106222,207656,hotspot_to_hotspot,18,17,1
9192,172964,23162,hotspot_to_hotspot,9,12,1
9193,212990,236933,hotspot_to_random,17,-1,1
9194,227167,7484,hotspot_to_hotspot,14,8,1
9195,17361,248543,hotspot_to_random,7,-1,1
9196,204713,262835,hotspot_to_hotspot,1,4,1
9197,227006,6280,hotspot_to_random,14,-1,1
9198,119045,217992,hotspot_to_hotspot,13,5,1
9199,34386,223134,hotspot_to_hotspot,15,5,1
9200,184293,227104,hotspot_to_hotspot,19,14,1
9201,197579,126598,hotspot_to_random,1,-1,1
9202,53098,134805,hotspot_to_hotspot,3,10,1
9203,189751,52929,hotspot_to_hotspot,2,3,1
9204,114192,207828,hotspot_to_hotspot,11,17,1
9205,201333,233740,hotspot_to_hotspot,6,16,1
9206,92828,1616,hotspot_to_random,18,-1,1
9207,184122,17118,hotspot_to_hotspot,19,7,1
9208,194129,23003,hotspot_to_hotspot,16,12,1
9209,115209,50395,hotspot_to_hotspot,11,3,1
9210,33735,119253,hotspot_to_hotspot,7,13,1
9211,193484,22759,hotspot_to_hotspot,16,12,1
9212,106240,214038,hotspot_to_hotspot,18,19,1
9213,238893,12279,hotspot_to_hotspot,4,8,1
9214,56384,27266,hotspot_to_random,2,-1,1
9215,22972,139246,hotspot_to_hotspot,12,20,1
9216,179886,17745,hotspot_to_hotspot,9,7,1
9217,92776,227142,hotspot_to_hotspot,18,14,1
9218,149889,112855,random,-1,-1,1
9219,118732,34651,hotspot_to_random,13,-1,1
9220,222146,119394,hotspot_to_hotspot,5,13,1
9221,255853,220638,random,-1,-1,1
9222,53511,115737,hotspot_to_hotspot,3,18,1
9223,204910,23925,hotspot_to_hotspot,1,15,1
9224,257861,194004,hotspot_to_hotspot,4,16,1
9225,135720,23746,hotspot_to_hotspot,10,8,1
9226,179904,163097,hotspot_to_hotspot,9,19,1
